,     Angle,       PSD
1288,56.5615,479
1289,56.6015,457
1290,56.6415,460
1291,56.6816,464
1292,56.7216,468
1293,56.7616,500
1294,56.8017,433
1295,56.8417,432
1296,56.8817,443
1297,56.9218,492
1298,56.9618,490
1299,57.0018,400
1300,57.0419,488
1301,57.0819,488
1302,57.1219,455
1303,57.162,428
1304,57.202,455
1305,57.242,464
1306,57.2821,419
1307,57.3221,406
1308,57.3621,442
1309,57.4021,487
1310,57.4422,453
1311,57.4822,456
1312,57.5222,469
1313,57.5623,460
1314,57.6023,447
1315,57.6423,477
1316,57.6824,420
1317,57.7224,463
1318,57.7624,455
1319,57.8025,464
1320,57.8425,437
1321,57.8825,463
1322,57.9226,455
1323,57.9626,459
1324,58.0026,417
1325,58.0427,452
1326,58.0827,444
1327,58.1227,431
1328,58.1628,444
1329,58.2028,472
1330,58.2428,456
1331,58.2829,486
1332,58.3229,451
1333,58.3629,474
1334,58.403,460
1335,58.443,473
1336,58.483,438
1337,58.5231,451
1338,58.5631,478
1339,58.6031,428
1340,58.6431,460
1341,58.6832,456
1342,58.7232,445
1343,58.7632,432
1344,58.8033,436
1345,58.8433,456
1346,58.8833,471
1347,58.9234,458
1348,58.9634,439
1349,59.0034,450
1350,59.0435,448
1351,59.0835,450
1352,59.1235,441
1353,59.1636,424
1354,59.2036,455
1355,59.2436,433
1356,59.2837,468
1357,59.3237,431
1358,59.3637,421
1359,59.4038,416
1360,59.4438,435
1361,59.4838,420
1362,59.5239,447
1363,59.5639,424
1364,59.6039,439
1365,59.644,437
1366,59.684,435
1367,59.724,449
1368,59.764,396
1369,59.8041,432
1370,59.8441,400
1371,59.8841,421
1372,59.9242,404
1373,59.9642,434
1374,60.0042,408
1375,60.0443,440
1376,60.0843,415
1377,60.1243,421
1378,60.1644,406
1379,60.2044,413
1380,60.2444,420
1381,60.2845,411
1382,60.3245,417
1383,60.3645,432
1384,60.4046,420
1385,60.4446,430
1386,60.4846,414
1387,60.5247,419
1388,60.5647,415
1389,60.6047,408
1390,60.6448,438
1391,60.6848,424
1392,60.7248,439
